iter	Passed	Remaining
397	39500	158994
398	39600	158899
399	39691	158766
400	39783	158638
401	39877	158518
402	39974	158410
403	40079	158333
404	40175	158221
405	40274	158121
406	40361	157976
407	40458	157867
408	40564	157795
409	40662	157692
410	40758	157578
411	40852	157459
412	40955	157374
413	41050	157261
414	41143	157140
415	41241	157033
416	41329	156895
417	41431	156805
418	41542	156752
419	41638	156638
420	41733	156526
421	41831	156422
422	41929	156317
423	42030	156225
424	42131	156134
425	42224	156011
426	42319	155898
427	42412	155775
428	42506	155660
429	42605	155558
430	42697	155433
431	42793	155324
432	42891	155219
433	42993	155132
434	43098	155055
435	43194	154943
436	43290	154835
437	43389	154737
438	43483	154620
439	43576	154498
440	43676	154403
441	43773	154297
442	43867	154180
443	43967	154083
444	44067	153988
445	44163	153877
446	44257	153762
447	44349	153640
448	44445	153529
449	44544	153432
450	44647	153344
451	44746	153246
452	44843	153142
453	44936	153022
454	45032	152911
455	45129	152808
456	45233	152723
457	45325	152602
458	45420	152491
459	45523	152406
460	45621	152303
461	45715	152188
462	45808	152067
463	45900	151946
464	46004	151862
465	46103	151765
466	46198	151652
467	46300	151564
468	46393	151447
469	46486	151328
470	46579	151209
471	46685	151133
472	46783	151033
473	46881	150932
474	46979	150829
475	47080	150737
476	47175	150624
477	47273	150522
478	47368	150412
479	47464	150302
480	47564	150209
481	47674	150143
482	47776	150054
483	47875	149955
484	47968	149839
485	48075	149765
486	48166	149643
487	48301	149654
488	48409	149583
489	48511	149493
490	48604	149377
491	48697	149259
492	48792	149149
493	48885	149031
494	48989	148946
495	49084	148835
496	49207	148810
497	49304	148705
498	49396	148586
499	49493	148480
500	49588	148369
501	49692	148284
502	49796	148201
503	49894	148100
504	49993	147999
505	50087	147886
506	50183	147779
507	50275	147659
508	50373	147557
509	50469	147450
510	50564	147340
511	50661	147234
512	50762	147142
513	50855	147026
514	50950	146915
515	51050	146818
516	51155	146738
517	51252	146632
518	51346	146519
519	51441	146410
520	51538	146305
521	51630	146187
522	51727	146082
523	51819	145963
524	51912	145850
525	52006	145738
526	52102	145630
527	52215	145570
528	52309	145457
529	52401	145339
530	52493	145221
531	52586	145105
532	52677	144986
533	52782	144904
534	52873	144783
535	52974	144692
536	53067	144575
537	53157	144454
538	53254	144351
539	53349	144240
540	53449	144146
541	53548	144046
542	53644	143940
543	53739	143831
544	53836	143728
545	53927	143608
546	54022	143499
547	54121	143403
548	54226	143320
549	54326	143225
550	54420	143113
551	54520	143018
552	54613	142903
553	54710	142800
554	54808	142699
555	54903	142590
556	54992	142468
557	55088	142361
558	55181	142247
559	55301	142202
560	55414	142142
561	55519	142057
562	55621	141968
563	55718	141865
564	55821	141775
565	55923	141685
566	56021	141585
567	56113	141469
568	56207	141358
569	56308	141265
570	56415	141186
571	56513	141086
572	56608	140977
573	56710	140886
574	56809	140789
575	56910	140695
576	57006	140590
577	57104	140489
578	57200	140383
579	57296	140278
580	57398	140186
581	57498	140089
582	57596	139989
583	57684	139864
584	57773	139743
585	57879	139661
586	57979	139565
587	58071	139450
588	58163	139336
589	58260	139233
590	58356	139128
591	58456	139032
592	58555	138932
593	58648	138822
594	58742	138711
595	58853	138641
596	58955	138551
597	59055	138454
598	59145	138335
599	59239	138225
600	59336	138122
601	59437	138030
602	59531	137918
603	59626	137813
604	59728	137722
605	59825	137619
606	59931	137536
607	60027	137431
608	60127	137335
609	60229	137243
