iter	Passed	Remaining
388	38708	160306
389	38807	160203
390	38903	160091
391	38995	159959
392	39122	159975
393	39219	159864
394	39318	159762
395	39420	159673
396	39514	159549
397	39621	159482
398	39716	159364
399	39810	159241
400	39907	159133
401	40005	159026
402	40122	158996
403	40223	158902
404	40323	158804
405	40419	158690
406	40517	158586
407	40609	158456
408	40702	158332
409	40802	158232
410	40940	158281
411	41041	158190
412	41141	158091
413	41267	158093
414	41359	157964
415	41461	157872
416	41554	157746
417	41648	157626
418	41750	157534
419	41849	157435
420	41937	157289
421	42039	157198
422	42128	157059
423	42255	157062
424	42356	156969
425	42453	156857
426	42550	156747
427	42644	156630
428	42739	156513
429	42839	156412
430	42931	156287
431	43031	156188
432	43130	156085
433	43226	155975
434	43354	155976
435	43453	155873
436	43551	155768
437	43641	155633
438	43736	155520
439	43839	155432
440	43941	155340
441	44039	155235
442	44139	155135
443	44233	155016
444	44359	155007
445	44453	154891
446	44550	154781
447	44652	154687
448	44748	154575
449	44851	154487
450	44940	154350
451	45036	154241
452	45129	154118
453	45229	154019
454	45328	153918
455	45449	153888
456	45548	153788
457	45639	153660
458	45731	153533
459	45823	153410
460	45925	153316
461	46025	153219
462	46125	153120
463	46225	153021
464	46328	152934
465	46441	152878
466	46530	152743
467	46625	152628
468	46718	152508
469	46820	152415
470	46914	152298
471	47015	152201
472	47116	152107
473	47247	152108
474	47356	152040
475	47457	151944
476	47588	151943
477	47685	151833
478	47785	151736
479	47880	151621
480	47981	151525
481	48113	151529
482	48218	151444
483	48327	151373
484	48419	151249
485	48544	151228
486	48660	151177
487	48756	151066
488	48847	150936
489	48942	150821
490	49041	150720
491	49150	150648
492	49250	150549
493	49346	150438
494	49441	150322
495	49532	150196
496	49660	150181
497	49759	150078
498	49856	149970
499	49948	149845
500	50049	149748
501	50148	149645
502	50247	149542
503	50338	149416
504	50430	149292
505	50527	149186
506	50656	149171
507	50750	149055
508	50843	148935
509	50940	148826
510	51030	148696
511	51124	148580
512	51227	148490
513	51329	148397
514	51434	148309
515	51530	148199
516	51633	148108
517	51758	148080
518	51856	147975
519	51952	147866
520	52046	147748
521	52144	147641
522	52248	147555
523	52350	147461
524	52445	147345
525	52547	147253
526	52641	147135
527	52766	147107
528	52879	147043
529	52972	146922
530	53065	146804
531	53166	146708
532	53260	146589
533	53356	146481
534	53451	146368
535	53552	146269
536	53645	146151
537	53741	146042
538	53870	146019
539	53961	145897
540	54056	145781
541	54159	145691
542	54253	145574
543	54347	145459
544	54447	145358
545	54538	145237
546	54646	145157
547	54738	145035
548	54826	144906
549	55100	145263
550	55195	145151
551	55289	145034
552	55379	144908
553	55472	144789
554	55567	144676
555	55699	144657
556	55803	144567
557	55900	144459
558	55996	144349
559	56132	144341
560	56232	144239
561	56329	144130
562	56425	144021
563	56528	143927
564	56635	143844
565	56732	143736
566	56831	143631
567	56923	143511
568	57019	143401
569	57133	143335
570	57241	143255
571	57346	143165
572	57450	143076
573	57545	142960
574	57635	142836
575	57727	142715
576	57824	142606
577	57911	142475
578	58008	142367
579	58111	142271
580	58247	142260
581	58341	142144
582	58435	142028
583	58527	141909
584	58620	141791
585	58722	141695
586	58820	141590
587	58924	141499
588	59018	141384
589	59116	141277
590	59213	141171
591	59339	141132
592	59433	141016
593	59531	140910
594	59625	140797
595	59718	140678
596	59819	140580
597	59919	140480
598	60014	140368
599	60108	140252
600	60206	140147
601	60338	140121
602	60433	140009
603	60526	139891
604	60624	139787
605	60716	139667
606	60819	139574
607	60913	139459
608	61015	139362
609	61106	139243
610	61204	139138
611	61302	139032
612	61429	138992
613	61520	138871
614	61613	138754
615	61711	138650
616	61803	138532
617	61903	138432
618	62000	138325
619	62091	138203
620	62188	138097
621	62286	137990
622	62413	137950
623	62512	137847
624	62611	137746
625	62700	137620
626	62795	137509
627	62897	137412
628	62985	137287
629	63118	137257
630	63215	137150
631	63323	137066
632	63429	136980
633	63564	136954
634	63657	136838
635	63745	136712
636	63841	136601
637	63936	136491
638	64038	136395
639	64140	136298
640	64241	136199
641	64346	136110
642	64441	135997
643	64567	135952
644	64658	135833
645	64758	135731
646	64861	135638
647	64955	135523
648	65059	135432
649	65156	135324
650	65253	135218
651	65346	135102
652	65437	134982
653	65535	134879
654	65670	134850
655	65764	134736
656	65858	134623
657	65955	134517
658	66050	134406
659	66148	134302
660	66245	134194
661	66343	134089
662	66454	134010
663	66549	133901
664	66683	133868
665	66782	133765
666	66874	133648
667	66967	133533
668	67069	133437
669	67182	133362
670	67280	133258
671	67369	133135
672	67467	133029
673	67568	132932
674	67661	132817
675	67789	132770
676	67875	132642
677	67967	132526
678	68069	132429
679	68168	132327
680	68270	132230
681	68368	132124
682	68465	132019
683	68560	131908
684	68650	131789
685	68774	131734
686	68878	131640
687	68972	131529
688	69070	131424
689	69168	131320
690	69260	131204
691	69368	131119
692	69463	131008
693	69563	130907
694	69663	130807
695	69765	130710
696	69924	130719
697	70029	130628
698	70130	130528
699	70228	130424
700	70344	130353
701	70440	130243
702	70534	130133
703	70628	130021
704	70718	129900
705	70814	129792
706	71074	129985
707	71166	129869
708	71271	129776
709	71366	129665
710	71467	129565
711	71563	129457
712	71660	129350
713	71752	129234
714	71851	129131
715	71942	129013
716	72036	128901
717	72164	128850
718	72267	128754
719	72359	128639
720	72455	128530
721	72557	128432
722	72652	128321
723	72747	128212
724	72841	128099
725	72934	127987
726	73034	127884
727	73154	127818
728	73254	127718
729	73351	127612
730	73449	127506
731	73545	127399
732	73643	127294
733	73738	127183
734	73833	127074
735	73926	126961
736	74021	126850
737	74115	126739
738	74247	126693
739	74346	126590
740	74441	126480
741	74537	126372
742	74633	126264
743	74735	126166
744	74831	126058
745	74927	125950
746	75018	125834
747	75112	125723
748	75213	125622
749	75346	125577
750	75442	125468
751	75538	125361
752	75641	125266
753	75738	125159
754	75835	125052
755	75932	124947
756	76029	124841
757	76125	124733
758	76225	124631
759	76361	124589
760	76455	124478
761	76552	124372
762	76649	124266
763	76744	124156
764	76873	124103
765	76989	124027
766	77082	123914
767	77187	123821
768	77280	123708
769	77420	123672
770	77517	123565
771	77610	123452
772	77708	123349
773	77803	123238
774	77897	123128
775	77994	123022
776	78088	122912
777	78193	122817
778	78290	122712
779	78389	122608
780	78519	122554
781	78612	122441
782	78711	122340
783	78811	122238
784	78904	122125
785	79011	122035
786	79106	121925
787	79202	121818
788	79298	121712
789	79393	121602
790	79528	121555
791	79738	121621
792	79862	121556
793	79975	121474
794	80077	121375
795	80175	121271
796	80280	121176
797	80372	121061
798	80466	120951
799	80598	120897
800	80692	120787
801	80784	120673
802	80874	120555
803	80968	120446
804	81067	120342
805	81166	120239
806	81259	120127
807	81365	120033
808	81458	119922
809	81559	119822
810	81696	119774
811	81788	119660
812	81881	119549
813	81973	119435
814	82073	119333
815	82171	119228
816	82269	119124
817	82370	119023
818	82462	118911
819	82555	118799
820	82688	118745
821	82794	118651
822	82890	118543
823	82987	118437
824	83083	118331
825	83178	118221
826	83282	118126
827	83372	118010
828	83471	117906
829	83567	117799
830	83697	117740
831	83836	117693
832	83931	117584
833	84032	117484
834	84129	117378
835	84222	117266
836	84318	117159
837	84417	117056
838	84514	116950
839	84618	116854
840	84711	116742
841	84850	116694
842	84949	116591
843	85034	116469
844	85128	116359
845	85220	116246
846	85320	116145
847	85414	116034
848	85512	115930
849	85607	115822
850	85702	115713
851	85793	115599
852	86070	115736
853	86165	115627
854	86258	115515
855	86354	115408
856	86457	115310
857	86555	115205
858	86656	115104
859	86761	115009
860	86864	114911
861	86957	114800
862	87087	114737
863	87192	114641
864	87301	114551
865	87399	114446
866	87497	114342
867	87595	114237
868	87688	114125
869	87783	114017
870	87876	113906
871	87973	113800
872	88070	113695
873	88206	113639
874	88305	113535
875	88410	113440
876	88505	113331
877	88604	113228
878	88708	113131
879	88803	113023
880	88899	112914
881	88995	112808
882	89095	112706
883	89217	112631
884	89316	112529
885	89411	112420
886	89507	112313
887	89646	112259
888	89766	112183
889	89862	112075
890	89958	111968
891	90052	111859
892	90149	111753
893	90277	111686
894	90378	111584
895	90475	111478
896	90573	111374
897	90676	111275
898	90779	111176
899	90879	111074
900	90980	110973
901	91080	110871
902	91178	110767
903	91276	110662
904	91410	110602
905	91501	110488
906	91594	110377
